,IEEE_123_feeder_0/charge_EV6,IEEE_123_feeder_0/charge_EV5,IEEE_123_feeder_0/charge_EV4,IEEE_123_feeder_0/charge_EV3,IEEE_123_feeder_0/charge_EV2,IEEE_123_feeder_0/charge_EV1,time,feeder_load(real)
96,200.0,200.0,200.0,200.0,200.0,200.0,8.0,3239.79218476375
97,200.0,200.0,200.0,200.0,200.0,200.0,8.083333333333334,3279.864525748141
98,200.0,200.0,200.0,200.0,200.0,200.0,8.166666666666666,3293.0943764669532
99,200.0,200.0,200.0,200.0,200.0,200.0,8.25,3319.477608755975
100,200.0,200.0,200.0,200.0,200.0,200.0,8.333333333333334,3395.6183078670174
101,200.0,200.0,200.0,200.0,200.0,200.0,8.416666666666666,3450.507060408719
102,200.0,200.0,200.0,200.0,200.0,200.0,8.5,3455.4379186219107
103,200.0,200.0,200.0,200.0,200.0,200.0,8.583333333333334,3476.898249665831
104,200.0,200.0,200.0,200.0,200.0,200.0,8.666666666666666,3498.890512497796
105,200.0,200.0,200.0,200.0,200.0,200.0,8.75,3493.2442687104462
106,200.0,200.0,200.0,200.0,200.0,200.0,8.833333333333334,3559.455341899969
107,200.0,200.0,200.0,200.0,200.0,200.0,8.916666666666666,3585.2440893843614
108,200.0,200.0,200.0,200.0,200.0,200.0,9.0,3616.889411256246
109,200.0,200.0,200.0,200.0,200.0,200.0,9.083333333333334,3659.6659964150767
110,200.0,200.0,200.0,200.0,200.0,200.0,9.166666666666666,3625.9157739363677
111,200.0,200.0,200.0,200.0,200.0,200.0,9.25,3642.51576022175
112,200.0,200.0,200.0,200.0,200.0,200.0,9.333333333333334,3694.8649465257263
113,200.0,200.0,200.0,200.0,200.0,200.0,9.416666666666666,3690.8274464918377
114,200.0,200.0,200.0,200.0,200.0,200.0,9.5,3769.5878379685596
115,200.0,200.0,200.0,200.0,200.0,200.0,9.583333333333334,3802.913265637971
116,200.0,200.0,200.0,200.0,200.0,200.0,9.666666666666666,3701.9132196868463
117,200.0,200.0,200.0,200.0,200.0,200.0,9.75,3770.763641064105
118,200.0,200.0,200.0,200.0,200.0,200.0,9.833333333333334,3859.8605435982868
119,200.0,200.0,200.0,200.0,200.0,200.0,9.916666666666666,3894.6310926374226
120,200.0,200.0,200.0,200.0,200.0,200.0,10.0,3889.453045547805
121,200.0,200.0,200.0,200.0,200.0,200.0,10.083333333333334,3861.8207739105214
122,200.0,200.0,200.0,200.0,200.0,200.0,10.166666666666666,3880.603194947582
123,200.0,200.0,200.0,200.0,200.0,200.0,10.25,3940.603840504956
124,200.0,200.0,200.0,200.0,200.0,200.0,10.333333333333334,3977.282707369668
125,200.0,200.0,200.0,200.0,200.0,200.0,10.416666666666666,3978.53995641674
126,200.0,200.0,200.0,200.0,200.0,200.0,10.5,3983.712427041882
127,200.0,200.0,200.0,200.0,200.0,200.0,10.583333333333334,3966.184136459379
128,200.0,200.0,200.0,200.0,200.0,200.0,10.666666666666666,4132.108694491233
129,0.0,200.0,200.0,200.0,200.0,200.0,10.75,3908.7941133834925
130,0.0,200.0,200.0,200.0,200.0,200.0,10.833333333333334,3865.900312474
131,0.0,200.0,200.0,200.0,200.0,200.0,10.916666666666666,3901.096672073533
132,0.0,200.0,200.0,200.0,200.0,200.0,11.0,3937.0900156241432
133,0.0,200.0,200.0,200.0,200.0,200.0,11.083333333333334,3939.7618652914352
134,0.0,200.0,200.0,200.0,200.0,200.0,11.166666666666666,3916.9551953761334
135,0.0,200.0,200.0,200.0,200.0,200.0,11.25,3948.285504398428
136,0.0,200.0,200.0,200.0,200.0,200.0,11.333333333333334,4091.8573742154163
137,0.0,0.0,200.0,200.0,200.0,200.0,11.416666666666666,3919.3317873453984
138,0.0,0.0,200.0,200.0,200.0,200.0,11.5,3878.0616776187003
139,0.0,0.0,200.0,200.0,200.0,200.0,11.583333333333334,3888.324226198936
140,0.0,0.0,200.0,200.0,200.0,200.0,11.666666666666666,3849.3730751064595
141,0.0,0.0,200.0,200.0,200.0,200.0,11.75,3899.2128449654588
142,0.0,0.0,200.0,200.0,200.0,200.0,11.833333333333334,4005.037455515407
143,0.0,0.0,0.0,200.0,200.0,200.0,11.916666666666666,3814.362426873083
144,0.0,0.0,0.0,200.0,200.0,200.0,12.0,3802.755165172982
145,0.0,0.0,0.0,200.0,200.0,200.0,12.083333333333334,3794.6324862458805
146,0.0,0.0,0.0,200.0,200.0,200.0,12.166666666666666,3825.9958383067597
147,0.0,0.0,0.0,200.0,200.0,200.0,12.25,3859.3370329032623
148,0.0,0.0,0.0,200.0,200.0,200.0,12.333333333333334,3971.4379221030913
149,0.0,0.0,0.0,200.0,200.0,200.0,12.416666666666666,3923.695456311614
150,0.0,0.0,0.0,200.0,200.0,200.0,12.5,4010.3831574582896
151,0.0,0.0,0.0,0.0,200.0,200.0,12.583333333333334,3806.50580833752
152,0.0,0.0,0.0,0.0,200.0,200.0,12.666666666666666,3789.765536775034
153,0.0,0.0,0.0,0.0,200.0,200.0,12.75,3816.8436104983334
154,0.0,0.0,0.0,0.0,200.0,200.0,12.833333333333334,3869.1001437828904
155,0.0,0.0,0.0,0.0,200.0,200.0,12.916666666666666,3927.741023409797
156,0.0,0.0,0.0,0.0,200.0,200.0,13.0,3948.238804310639
157,0.0,0.0,0.0,0.0,200.0,200.0,13.083333333333334,3935.1428412660007
158,0.0,0.0,0.0,0.0,200.0,200.0,13.166666666666666,3996.7285788565578
159,0.0,0.0,0.0,0.0,200.0,200.0,13.25,3944.981508452944
160,0.0,0.0,0.0,0.0,200.0,200.0,13.333333333333334,3910.638595903799
161,0.0,0.0,0.0,0.0,200.0,200.0,13.416666666666666,4019.7962726498713
162,0.0,0.0,0.0,0.0,0.0,200.0,13.5,3724.507434565701
163,0.0,0.0,0.0,0.0,0.0,200.0,13.583333333333334,3651.827169651755
164,0.0,0.0,0.0,0.0,0.0,200.0,13.666666666666666,3768.576123339388
165,0.0,0.0,0.0,0.0,0.0,200.0,13.75,3872.1358570745356
166,0.0,0.0,0.0,0.0,0.0,200.0,13.833333333333334,3814.6779635325347
167,0.0,0.0,0.0,0.0,0.0,200.0,13.916666666666666,3744.567726226474
168,0.0,0.0,0.0,0.0,0.0,200.0,14.0,3715.5730753997805
169,0.0,0.0,0.0,0.0,0.0,200.0,14.083333333333334,3865.503632467893
170,0.0,0.0,0.0,0.0,0.0,200.0,14.166666666666666,3804.7505295552123
171,0.0,0.0,0.0,0.0,0.0,200.0,14.25,3822.9688277393398
172,0.0,0.0,0.0,0.0,0.0,200.0,14.333333333333334,3778.3802692523636
173,0.0,0.0,0.0,0.0,0.0,200.0,14.416666666666666,3902.6170924441813
174,0.0,0.0,0.0,0.0,0.0,200.0,14.5,3842.787156725848
175,0.0,0.0,0.0,0.0,0.0,200.0,14.583333333333334,3805.548963021088
176,0.0,0.0,0.0,0.0,0.0,200.0,14.666666666666666,3885.493768119381
177,0.0,0.0,0.0,0.0,0.0,200.0,14.75,3876.810809749273
178,0.0,0.0,0.0,0.0,0.0,200.0,14.833333333333334,3933.4354900828835
179,0.0,0.0,0.0,0.0,0.0,200.0,14.916666666666666,3897.830516441585
180,0.0,0.0,0.0,0.0,0.0,200.0,15.0,3904.6596858991793
181,0.0,0.0,0.0,0.0,0.0,200.0,15.083333333333334,3773.8898648551776
182,0.0,0.0,0.0,0.0,0.0,200.0,15.166666666666666,3650.258490658511
183,0.0,0.0,0.0,0.0,0.0,200.0,15.25,3714.077238261569
184,0.0,0.0,0.0,0.0,0.0,200.0,15.333333333333334,3707.5173335247514
185,0.0,0.0,0.0,0.0,0.0,200.0,15.416666666666666,3792.5069528291347
186,0.0,0.0,0.0,0.0,0.0,200.0,15.5,3812.510272596394
187,0.0,0.0,0.0,0.0,0.0,200.0,15.583333333333334,3569.683654763289
188,0.0,0.0,0.0,0.0,0.0,200.0,15.666666666666666,3815.20379803164
189,0.0,0.0,0.0,0.0,0.0,200.0,15.75,3755.4406669808386
190,0.0,0.0,0.0,0.0,0.0,200.0,15.833333333333334,3737.4593191778026
191,0.0,0.0,0.0,0.0,0.0,200.0,15.916666666666666,3695.981093514151
192,0.0,0.0,0.0,0.0,0.0,200.0,16.0,3759.8249591038216
193,0.0,0.0,0.0,0.0,0.0,200.0,16.083333333333332,3835.9727175226576
194,0.0,0.0,0.0,0.0,0.0,200.0,16.166666666666668,3668.369590103207
195,0.0,0.0,0.0,0.0,0.0,200.0,16.25,3793.1354144682823
196,0.0,0.0,0.0,0.0,0.0,200.0,16.333333333333332,3834.1703655227598
197,0.0,0.0,0.0,0.0,0.0,200.0,16.416666666666668,3581.892477078992
198,0.0,0.0,0.0,0.0,0.0,200.0,16.5,3852.968369550396
199,0.0,0.0,0.0,0.0,0.0,200.0,16.583333333333332,3770.579948051664
200,0.0,0.0,0.0,0.0,0.0,200.0,16.666666666666668,3734.3679452070064
201,0.0,0.0,0.0,0.0,0.0,200.0,16.75,3649.2667994810595
202,0.0,0.0,0.0,0.0,0.0,200.0,16.833333333333332,3662.496748395427
203,0.0,0.0,0.0,0.0,0.0,200.0,16.916666666666668,3683.022096207874
204,0.0,0.0,0.0,0.0,0.0,200.0,17.0,3542.012565060657
205,0.0,0.0,0.0,0.0,0.0,200.0,17.083333333333332,3595.639071855055
206,0.0,0.0,0.0,0.0,0.0,200.0,17.166666666666668,3518.3278537731962
207,0.0,0.0,0.0,0.0,0.0,200.0,17.25,3625.324714702152
208,0.0,0.0,0.0,0.0,0.0,200.0,17.333333333333332,3449.3247563809146
209,0.0,0.0,0.0,0.0,0.0,200.0,17.416666666666668,3598.342450499826
210,0.0,0.0,0.0,0.0,0.0,200.0,17.5,3396.1746237569696
211,0.0,0.0,0.0,0.0,0.0,200.0,17.583333333333332,3538.2527197254344
212,0.0,0.0,0.0,0.0,0.0,200.0,17.666666666666668,3341.1821384873597
213,0.0,0.0,0.0,0.0,0.0,200.0,17.75,3324.7857421871986
214,0.0,0.0,0.0,0.0,0.0,200.0,17.833333333333332,3414.5140399258817
215,0.0,0.0,0.0,0.0,0.0,200.0,17.916666666666668,3282.1170905145555
216,0.0,0.0,0.0,0.0,0.0,200.0,18.0,3341.0271235063997
217,0.0,0.0,0.0,0.0,0.0,200.0,18.083333333333332,3482.326190841139
218,0.0,0.0,0.0,0.0,0.0,200.0,18.166666666666668,3243.9367292198413
219,0.0,0.0,0.0,0.0,0.0,200.0,18.25,3208.077653093779
220,0.0,0.0,0.0,0.0,0.0,200.0,18.333333333333332,3204.1240703784074
221,0.0,0.0,0.0,0.0,0.0,200.0,18.416666666666668,3124.10282179885
222,0.0,0.0,0.0,0.0,0.0,200.0,18.5,3109.3111594816723
223,0.0,0.0,0.0,0.0,0.0,200.0,18.583333333333332,3167.7561406443006
224,0.0,0.0,0.0,0.0,0.0,200.0,18.666666666666668,3086.316752805938
225,0.0,0.0,0.0,0.0,0.0,200.0,18.75,2864.1405528155406
226,0.0,0.0,0.0,0.0,0.0,200.0,18.833333333333332,2902.930303846126
227,0.0,0.0,0.0,0.0,0.0,200.0,18.916666666666668,2858.454839675111
228,0.0,0.0,0.0,0.0,0.0,200.0,19.0,2805.4535962372206
229,0.0,0.0,0.0,0.0,0.0,200.0,19.083333333333332,2729.398669944224
230,0.0,0.0,0.0,0.0,0.0,200.0,19.166666666666668,2530.777574795158
231,0.0,0.0,0.0,0.0,200.0,200.0,19.25,2815.847195993543
232,0.0,0.0,0.0,0.0,200.0,200.0,19.333333333333332,2906.79864735638
233,0.0,0.0,0.0,0.0,200.0,200.0,19.416666666666668,2804.2679396272947
234,0.0,0.0,0.0,0.0,200.0,200.0,19.5,2794.5110546631117
235,0.0,0.0,0.0,0.0,200.0,200.0,19.583333333333332,2802.538495804043
236,0.0,0.0,0.0,0.0,200.0,200.0,19.666666666666668,2876.1493170136255
237,0.0,0.0,0.0,0.0,200.0,200.0,19.75,2710.6231681410977
238,0.0,0.0,0.0,0.0,200.0,200.0,19.833333333333332,2719.118952365064
239,0.0,0.0,0.0,0.0,200.0,200.0,19.916666666666668,2807.8820120199425
240,0.0,0.0,0.0,0.0,200.0,200.0,20.0,2662.0351385286963
241,0.0,0.0,0.0,200.0,200.0,200.0,20.083333333333332,2949.505474531479
242,0.0,0.0,0.0,200.0,200.0,200.0,20.166666666666668,2874.644778865124
243,0.0,0.0,0.0,200.0,200.0,200.0,20.25,2895.506459723719
244,0.0,0.0,0.0,200.0,200.0,200.0,20.333333333333332,2889.589513100368
245,0.0,0.0,0.0,200.0,200.0,200.0,20.416666666666668,2843.139001754636
246,0.0,0.0,0.0,200.0,200.0,200.0,20.5,2920.262795417702
247,0.0,0.0,0.0,200.0,200.0,200.0,20.583333333333332,2870.5918517075816
248,0.0,0.0,0.0,200.0,200.0,200.0,20.666666666666668,2892.204356400376
249,0.0,0.0,0.0,200.0,200.0,200.0,20.75,2908.1838183737113
250,0.0,0.0,0.0,200.0,200.0,200.0,20.833333333333332,2867.544520197316
251,0.0,0.0,0.0,200.0,200.0,200.0,20.916666666666668,2901.8881388403333
252,0.0,0.0,0.0,200.0,200.0,200.0,21.0,2926.09540433099
253,0.0,0.0,0.0,200.0,200.0,200.0,21.083333333333332,2809.1572058976544
254,0.0,0.0,0.0,200.0,200.0,200.0,21.166666666666668,2720.116285064576
255,0.0,0.0,0.0,200.0,200.0,200.0,21.25,2768.06052009723
256,0.0,0.0,0.0,200.0,200.0,200.0,21.333333333333332,2743.581701674153
257,0.0,0.0,0.0,200.0,200.0,200.0,21.416666666666668,2794.3489836600816
258,0.0,0.0,0.0,200.0,200.0,200.0,21.5,2736.847702448521
259,0.0,0.0,0.0,200.0,200.0,200.0,21.583333333333332,2678.441513743049
260,0.0,0.0,200.0,200.0,200.0,200.0,21.666666666666668,2874.7995269964013
261,0.0,0.0,200.0,200.0,200.0,200.0,21.75,2842.306466724754
262,0.0,0.0,200.0,200.0,200.0,200.0,21.833333333333332,2841.967173087163
263,0.0,0.0,200.0,200.0,200.0,200.0,21.916666666666668,2851.060181878819
264,0.0,0.0,200.0,200.0,200.0,200.0,22.0,2834.2941680434715
265,0.0,0.0,200.0,200.0,200.0,200.0,22.083333333333332,2846.0866374339976
266,0.0,0.0,200.0,200.0,200.0,200.0,22.166666666666668,2798.6220002029418
267,0.0,0.0,200.0,200.0,200.0,200.0,22.25,2773.870118651174
268,0.0,0.0,200.0,200.0,200.0,200.0,22.333333333333332,2758.08035178934
269,0.0,0.0,200.0,200.0,200.0,200.0,22.416666666666668,2690.245236067339
270,0.0,200.0,200.0,200.0,200.0,200.0,22.5,2895.7919358530676
271,0.0,200.0,200.0,200.0,200.0,200.0,22.583333333333332,2880.089745981405
272,0.0,200.0,200.0,200.0,200.0,200.0,22.666666666666668,2912.83075420356
273,0.0,200.0,200.0,200.0,200.0,200.0,22.75,2899.659798896501
274,0.0,200.0,200.0,200.0,200.0,200.0,22.833333333333332,2958.2341112572967
275,0.0,200.0,200.0,200.0,200.0,200.0,22.916666666666668,2949.1121977378566
276,0.0,200.0,200.0,200.0,200.0,200.0,23.0,2951.052088532729
277,0.0,200.0,200.0,200.0,200.0,200.0,23.083333333333332,3024.8216208832605
278,0.0,200.0,200.0,200.0,200.0,200.0,23.166666666666668,3053.010590768078
279,0.0,200.0,200.0,200.0,200.0,200.0,23.25,3047.6143000705474
280,0.0,200.0,200.0,200.0,200.0,200.0,23.333333333333332,2987.6446876269747
281,0.0,200.0,200.0,200.0,200.0,200.0,23.416666666666668,3104.862045798805
282,0.0,200.0,200.0,200.0,200.0,200.0,23.5,2974.752679139885
283,0.0,200.0,200.0,200.0,200.0,200.0,23.583333333333332,3045.6059806551048
284,0.0,200.0,200.0,200.0,200.0,200.0,23.666666666666668,2998.5449086299327
285,0.0,200.0,200.0,200.0,200.0,200.0,23.75,2942.213408405062
286,0.0,200.0,200.0,200.0,200.0,200.0,23.833333333333332,2936.5529183472368
287,0.0,200.0,200.0,200.0,200.0,200.0,23.916666666666668,2883.076792117607
