# file...... output/IEEE_123_feeder_0_swing_node.csv
# date...... Thu Dec 13 16:22:36 2018
# user...... mukh614
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:45:00 PST,+142512+0j,+2.79562e+06+905829j
2013-08-28 00:46:00 PST,+142512+0j,+2.79562e+06+905723j
2013-08-28 00:47:00 PST,+142512+0j,+2.79619e+06+905909j
2013-08-28 00:48:00 PST,+142512+0j,+2.79634e+06+906066j
2013-08-28 00:49:00 PST,+142512+0j,+2.79692e+06+906243j
2013-08-28 00:50:00 PST,+142512+0j,+2.79794e+06+906448j
2013-08-28 00:51:00 PST,+142512+0j,+2.79854e+06+906645j
2013-08-28 00:52:00 PST,+142512+0j,+2.79873e+06+906813j
2013-08-28 00:53:00 PST,+142512+0j,+2.79935e+06+907003j
2013-08-28 00:54:00 PST,+142512+0j,+2.80041e+06+907221j
2013-08-28 00:55:00 PST,+142512+0j,+2.80102e+06+907419j
2013-08-28 00:56:00 PST,+142512+0j,+2.80107e+06+907546j
2013-08-28 00:57:00 PST,+142512+0j,+2.80154e+06+907686j
2013-08-28 00:58:00 PST,+142512+0j,+2.80244e+06+907857j
2013-08-28 00:59:00 PST,+142512+0j,+2.8029e+06+908007j
2013-08-28 01:00:00 PST,+142512+0j,+2.80292e+06+908125j
2013-08-28 01:01:00 PST,+142397+0j,+2.80037e+06+907051j
2013-08-28 01:02:00 PST,+142397+0j,+2.79994e+06+906806j
2013-08-28 01:03:00 PST,+142397+0j,+2.80066e+06+907196j
2013-08-28 01:04:00 PST,+142397+0j,+2.79935e+06+906900j
2013-08-28 01:05:00 PST,+142397+0j,+2.7969e+06+905968j
2013-08-28 01:06:00 PST,+142397+0j,+2.7985e+06+906355j
2013-08-28 01:07:00 PST,+142397+0j,+2.8001e+06+906864j
2013-08-28 01:08:00 PST,+142397+0j,+2.80287e+06+908000j
2013-08-28 01:09:00 PST,+142397+0j,+2.80449e+06+908502j
2013-08-28 01:10:00 PST,+142397+0j,+2.80494e+06+908372j
2013-08-28 01:11:00 PST,+142397+0j,+2.80488e+06+908359j
2013-08-28 01:12:00 PST,+142397+0j,+2.80558e+06+908848j
2013-08-28 01:13:00 PST,+142397+0j,+2.80513e+06+908701j
2013-08-28 01:14:00 PST,+142397+0j,+2.80351e+06+907926j
2013-08-28 01:15:00 PST,+142397+0j,+2.80305e+06+907786j
2013-08-28 01:16:00 PST,+142397+0j,+2.80058e+06+907284j
2013-08-28 01:17:00 PST,+142397+0j,+2.79613e+06+905881j
2013-08-28 01:18:00 PST,+142397+0j,+2.79051e+06+903858j
2013-08-28 01:19:00 PST,+142397+0j,+2.78604e+06+902463j
2013-08-28 01:20:00 PST,+142397+0j,+2.78115e+06+901052j
2013-08-28 01:21:00 PST,+142397+0j,+2.78252e+06+901474j
2013-08-28 01:22:00 PST,+142397+0j,+2.78598e+06+902441j
2013-08-28 01:23:00 PST,+142397+0j,+2.789e+06+903396j
2013-08-28 01:24:00 PST,+142397+0j,+2.79161e+06+904321j
2013-08-28 01:25:00 PST,+142397+0j,+2.79465e+06+905266j
2013-08-28 01:26:00 PST,+142397+0j,+2.79051e+06+903857j
2013-08-28 01:27:00 PST,+142397+0j,+2.78356e+06+901687j
2013-08-28 01:28:00 PST,+142397+0j,+2.77619e+06+899505j
2013-08-28 01:29:00 PST,+142397+0j,+2.76926e+06+897330j
2013-08-28 01:30:00 PST,+142397+0j,+2.76273e+06+895182j
2013-08-28 01:31:00 PST,+142397+0j,+2.76144e+06+894785j
2013-08-28 01:32:00 PST,+142397+0j,+2.76163e+06+894964j
2013-08-28 01:33:00 PST,+142397+0j,+2.76225e+06+895152j
2013-08-28 01:34:00 PST,+142397+0j,+2.76328e+06+895355j
2013-08-28 01:35:00 PST,+142397+0j,+2.76389e+06+895551j
2013-08-28 01:36:00 PST,+142397+0j,+2.76591e+06+896298j
2013-08-28 01:37:00 PST,+142397+0j,+2.76901e+06+897261j
2013-08-28 01:38:00 PST,+142397+0j,+2.77253e+06+898241j
2013-08-28 01:39:00 PST,+142397+0j,+2.77562e+06+899214j
2013-08-28 01:40:00 PST,+142397+0j,+2.7783e+06+900161j
2013-08-28 01:41:00 PST,+142397+0j,+2.77794e+06+900044j
2013-08-28 01:42:00 PST,+142397+0j,+2.77667e+06+899532j
2013-08-28 01:43:00 PST,+142397+0j,+2.77496e+06+899005j
2013-08-28 01:44:00 PST,+142397+0j,+2.77284e+06+898460j
2013-08-28 01:45:00 PST,+142397+0j,+2.77115e+06+897925j
2013-08-28 01:46:00 PST,+142397+0j,+2.76908e+06+897164j
2013-08-28 01:47:00 PST,+142397+0j,+2.76625e+06+896285j
2013-08-28 01:48:00 PST,+142397+0j,+2.76301e+06+895393j
2013-08-28 01:49:00 PST,+142397+0j,+2.7602e+06+894508j
2013-08-28 01:50:00 PST,+142397+0j,+2.75779e+06+893641j
2013-08-28 01:51:00 PST,+142397+0j,+2.75838e+06+893832j
2013-08-28 01:52:00 PST,+142397+0j,+2.76007e+06+894477j
2013-08-28 01:53:00 PST,+142397+0j,+2.76219e+06+895132j
2013-08-28 01:54:00 PST,+142397+0j,+2.76472e+06+895801j
2013-08-28 01:55:00 PST,+142397+0j,+2.76682e+06+896465j
2013-08-28 01:56:00 PST,+142397+0j,+2.76596e+06+896314j
2013-08-28 01:57:00 PST,+142397+0j,+2.76434e+06+895799j
2013-08-28 01:58:00 PST,+142397+0j,+2.76312e+06+895303j
2013-08-28 01:59:00 PST,+142397+0j,+2.76148e+06+894796j
2013-08-28 02:00:00 PST,+142397+0j,+2.75942e+06+894275j
2013-08-28 02:01:00 PST,+142383+0j,+2.76097e+06+894720j
2013-08-28 02:02:00 PST,+142383+0j,+2.76486e+06+895813j
2013-08-28 02:03:00 PST,+142383+0j,+2.76832e+06+896903j
2013-08-28 02:04:00 PST,+142383+0j,+2.77137e+06+897967j
2013-08-28 02:05:00 PST,+142383+0j,+2.77484e+06+899048j
2013-08-28 02:06:00 PST,+142383+0j,+2.77226e+06+898124j
2013-08-28 02:07:00 PST,+142383+0j,+2.76579e+06+896105j
2013-08-28 02:08:00 PST,+142383+0j,+2.7589e+06+894079j
2013-08-28 02:09:00 PST,+142383+0j,+2.75244e+06+892055j
2013-08-28 02:10:00 PST,+142383+0j,+2.74637e+06+890051j
2013-08-28 02:11:00 PST,+142383+0j,+2.74696e+06+890242j
2013-08-28 02:12:00 PST,+142383+0j,+2.75117e+06+891670j
2013-08-28 02:13:00 PST,+142383+0j,+2.75579e+06+893107j
2013-08-28 02:14:00 PST,+142383+0j,+2.76082e+06+894555j
2013-08-28 02:15:00 PST,+142383+0j,+2.76543e+06+896002j
2013-08-28 02:16:00 PST,+142383+0j,+2.76505e+06+895998j
2013-08-28 02:17:00 PST,+142383+0j,+2.76234e+06+895143j
2013-08-28 02:18:00 PST,+142383+0j,+2.76003e+06+894307j
2013-08-28 02:19:00 PST,+142383+0j,+2.7573e+06+893460j
2013-08-28 02:20:00 PST,+142383+0j,+2.75416e+06+892602j
2013-08-28 02:21:00 PST,+142383+0j,+2.75437e+06+892662j
2013-08-28 02:22:00 PST,+142383+0j,+2.75687e+06+893322j
2013-08-28 02:23:00 PST,+142383+0j,+2.75894e+06+893976j
2013-08-28 02:24:00 PST,+142383+0j,+2.76061e+06+894612j
2013-08-28 02:25:00 PST,+142383+0j,+2.7627e+06+895258j
2013-08-28 02:26:00 PST,+142383+0j,+2.76162e+06+894805j
2013-08-28 02:27:00 PST,+142383+0j,+2.75771e+06+893587j
2013-08-28 02:28:00 PST,+142383+0j,+2.75337e+06+892359j
2013-08-28 02:29:00 PST,+142383+0j,+2.74947e+06+891134j
2013-08-28 02:30:00 PST,+142383+0j,+2.74596e+06+889925j
2013-08-28 02:31:00 PST,+142383+0j,+2.74697e+06+890246j
2013-08-28 02:32:00 PST,+142383+0j,+2.75112e+06+891655j
2013-08-28 02:33:00 PST,+142383+0j,+2.75568e+06+893073j
2013-08-28 02:34:00 PST,+142383+0j,+2.76065e+06+894501j
2013-08-28 02:35:00 PST,+142383+0j,+2.76519e+06+895929j
2013-08-28 02:36:00 PST,+142383+0j,+2.76528e+06+896069j
2013-08-28 02:37:00 PST,+142383+0j,+2.76271e+06+895260j
2013-08-28 02:38:00 PST,+142383+0j,+2.76055e+06+894470j
2013-08-28 02:39:00 PST,+142383+0j,+2.75796e+06+893668j
2013-08-28 02:40:00 PST,+142383+0j,+2.75497e+06+892854j
2013-08-28 02:41:00 PST,+142383+0j,+2.75376e+06+892473j
2013-08-28 02:42:00 PST,+142383+0j,+2.75407e+06+892451j
2013-08-28 02:43:00 PST,+142383+0j,+2.75396e+06+892421j
2013-08-28 02:44:00 PST,+142383+0j,+2.75344e+06+892378j
2013-08-28 02:45:00 PST,+142383+0j,+2.75334e+06+892340j
2013-08-28 02:46:00 PST,+142383+0j,+2.75173e+06+891722j
2013-08-28 02:47:00 PST,+142383+0j,+2.74809e+06+890590j
2013-08-28 02:48:00 PST,+142383+0j,+2.74403e+06+889450j
2013-08-28 02:49:00 PST,+142383+0j,+2.7404e+06+888312j
2013-08-28 02:50:00 PST,+142383+0j,+2.73716e+06+887186j
2013-08-28 02:51:00 PST,+142383+0j,+2.73543e+06+886652j
2013-08-28 02:52:00 PST,+142383+0j,+2.73504e+06+886652j
2013-08-28 02:53:00 PST,+142383+0j,+2.73505e+06+886651j
2013-08-28 02:54:00 PST,+142383+0j,+2.73546e+06+886657j
2013-08-28 02:55:00 PST,+142383+0j,+2.73546e+06+886663j
2013-08-28 02:56:00 PST,+142383+0j,+2.73751e+06+887422j
2013-08-28 02:57:00 PST,+142383+0j,+2.7423e+06+888909j
2013-08-28 02:58:00 PST,+142383+0j,+2.7475e+06+890402j
2013-08-28 02:59:00 PST,+142383+0j,+2.75227e+06+891899j
2013-08-28 03:00:00 PST,+142383+0j,+2.75664e+06+893376j
2013-08-28 03:01:00 PST,+142369+0j,+2.75692e+06+893423j
2013-08-28 03:02:00 PST,+142369+0j,+2.75351e+06+892242j
2013-08-28 03:03:00 PST,+142369+0j,+2.74968e+06+891053j
2013-08-28 03:04:00 PST,+142369+0j,+2.74544e+06+889856j
2013-08-28 03:05:00 PST,+142369+0j,+2.74163e+06+888660j
2013-08-28 03:06:00 PST,+142369+0j,+2.74179e+06+888593j
2013-08-28 03:07:00 PST,+142369+0j,+2.74536e+06+889712j
2013-08-28 03:08:00 PST,+142369+0j,+2.74852e+06+890814j
2013-08-28 03:09:00 PST,+142369+0j,+2.7521e+06+891924j
2013-08-28 03:10:00 PST,+142369+0j,+2.75609e+06+893045j
2013-08-28 03:11:00 PST,+142369+0j,+2.75742e+06+893468j
2013-08-28 03:12:00 PST,+142369+0j,+2.75582e+06+893088j
2013-08-28 03:13:00 PST,+142369+0j,+2.75465e+06+892717j
2013-08-28 03:14:00 PST,+142369+0j,+2.75389e+06+892360j
2013-08-28 03:15:00 PST,+142369+0j,+2.7527e+06+891997j
2013-08-28 03:16:00 PST,+142369+0j,+2.7522e+06+891959j
2013-08-28 03:17:00 PST,+142369+0j,+2.75341e+06+892330j
2013-08-28 03:18:00 PST,+142369+0j,+2.75503e+06+892715j
2013-08-28 03:19:00 PST,+142369+0j,+2.75623e+06+893096j
2013-08-28 03:20:00 PST,+142369+0j,+2.75702e+06+893459j
2013-08-28 03:21:00 PST,+142369+0j,+2.75823e+06+893831j
2013-08-28 03:22:00 PST,+142369+0j,+2.75985e+06+894219j
2013-08-28 03:23:00 PST,+142369+0j,+2.76105e+06+894600j
2013-08-28 03:24:00 PST,+142369+0j,+2.76184e+06+894964j
2013-08-28 03:25:00 PST,+142369+0j,+2.76306e+06+895336j
2013-08-28 03:26:00 PST,+142369+0j,+2.76213e+06+894929j
2013-08-28 03:27:00 PST,+142369+0j,+2.75738e+06+893450j
2013-08-28 03:28:00 PST,+142369+0j,+2.75221e+06+891962j
2013-08-28 03:29:00 PST,+142369+0j,+2.74747e+06+890477j
2013-08-28 03:30:00 PST,+142369+0j,+2.74313e+06+889008j
2013-08-28 03:31:00 PST,+142369+0j,+2.74134e+06+888455j
2013-08-28 03:32:00 PST,+142369+0j,+2.74333e+06+889198j
2013-08-28 03:33:00 PST,+142369+0j,+2.74574e+06+889943j
2013-08-28 03:34:00 PST,+142369+0j,+2.74855e+06+890698j
2013-08-28 03:35:00 PST,+142369+0j,+2.75095e+06+891452j
2013-08-28 03:36:00 PST,+142369+0j,+2.75055e+06+891447j
2013-08-28 03:37:00 PST,+142369+0j,+2.74702e+06+890336j
2013-08-28 03:38:00 PST,+142369+0j,+2.74387e+06+889240j
2013-08-28 03:39:00 PST,+142369+0j,+2.74031e+06+888136j
2013-08-28 03:40:00 PST,+142369+0j,+2.73635e+06+887028j
2013-08-28 03:41:00 PST,+142369+0j,+2.73511e+06+886634j
2013-08-28 03:42:00 PST,+142369+0j,+2.73791e+06+887385j
2013-08-28 03:43:00 PST,+142369+0j,+2.7403e+06+888135j
2013-08-28 03:44:00 PST,+142369+0j,+2.74229e+06+888874j
2013-08-28 03:45:00 PST,+142369+0j,+2.74469e+06+889616j
2013-08-28 03:46:00 PST,+142369+0j,+2.74794e+06+890506j
2013-08-28 03:47:00 PST,+142369+0j,+2.75151e+06+891628j
2013-08-28 03:48:00 PST,+142369+0j,+2.75468e+06+892733j
2013-08-28 03:49:00 PST,+142369+0j,+2.75827e+06+893847j
2013-08-28 03:50:00 PST,+142369+0j,+2.76227e+06+894974j
2013-08-28 03:51:00 PST,+142369+0j,+2.76417e+06+895575j
2013-08-28 03:52:00 PST,+142369+0j,+2.76268e+06+895226j
2013-08-28 03:53:00 PST,+142369+0j,+2.76161e+06+894885j
2013-08-28 03:54:00 PST,+142369+0j,+2.76095e+06+894563j
2013-08-28 03:55:00 PST,+142369+0j,+2.75987e+06+894230j
2013-08-28 03:56:00 PST,+142369+0j,+2.75943e+06+894211j
2013-08-28 03:57:00 PST,+142369+0j,+2.76141e+06+894823j
2013-08-28 03:58:00 PST,+142369+0j,+2.7638e+06+895449j
2013-08-28 03:59:00 PST,+142369+0j,+2.76576e+06+896070j
2013-08-28 04:00:00 PST,+142369+0j,+2.76732e+06+896670j
2013-08-28 04:01:00 PST,+142384+0j,+2.7689e+06+897192j
2013-08-28 04:02:00 PST,+142384+0j,+2.76938e+06+897225j
2013-08-28 04:03:00 PST,+142384+0j,+2.76943e+06+897247j
2013-08-28 04:04:00 PST,+142384+0j,+2.76907e+06+897250j
2013-08-28 04:05:00 PST,+142384+0j,+2.76913e+06+897264j
2013-08-28 04:06:00 PST,+142384+0j,+2.76961e+06+897299j
2013-08-28 04:07:00 PST,+142384+0j,+2.76967e+06+897324j
2013-08-28 04:08:00 PST,+142384+0j,+2.76932e+06+897329j
2013-08-28 04:09:00 PST,+142384+0j,+2.76939e+06+897346j
2013-08-28 04:10:00 PST,+142384+0j,+2.76988e+06+897382j
2013-08-28 04:11:00 PST,+142384+0j,+2.76919e+06+897173j
2013-08-28 04:12:00 PST,+142384+0j,+2.76635e+06+896404j
2013-08-28 04:13:00 PST,+142384+0j,+2.76395e+06+895646j
2013-08-28 04:14:00 PST,+142384+0j,+2.76195e+06+894907j
2013-08-28 04:15:00 PST,+142384+0j,+2.75952e+06+894156j
2013-08-28 04:16:00 PST,+142384+0j,+2.75637e+06+893292j
2013-08-28 04:17:00 PST,+142384+0j,+2.75285e+06+892186j
2013-08-28 04:18:00 PST,+142384+0j,+2.74972e+06+891097j
2013-08-28 04:19:00 PST,+142384+0j,+2.74618e+06+889998j
2013-08-28 04:20:00 PST,+142384+0j,+2.74224e+06+888893j
2013-08-28 04:21:00 PST,+142384+0j,+2.74191e+06+888783j
2013-08-28 04:22:00 PST,+142384+0j,+2.75039e+06+891304j
2013-08-28 04:23:00 PST,+142384+0j,+2.75845e+06+893829j
2013-08-28 04:24:00 PST,+142384+0j,+2.76611e+06+896327j
2013-08-28 04:25:00 PST,+142384+0j,+2.77417e+06+898843j
2013-08-28 04:26:00 PST,+142384+0j,+2.78007e+06+900563j
2013-08-28 04:27:00 PST,+142384+0j,+2.7782e+06+899984j
2013-08-28 04:28:00 PST,+142384+0j,+2.77591e+06+899384j
2013-08-28 04:29:00 PST,+142384+0j,+2.77405e+06+898797j
2013-08-28 04:30:00 PST,+142384+0j,+2.7726e+06+898232j
2013-08-28 04:31:00 PST,+142384+0j,+2.77159e+06+897922j
2013-08-28 04:32:00 PST,+142384+0j,+2.77278e+06+898410j
2013-08-28 04:33:00 PST,+142384+0j,+2.77441e+06+898911j
2013-08-28 04:34:00 PST,+142384+0j,+2.77645e+06+899432j
2013-08-28 04:35:00 PST,+142384+0j,+2.77806e+06+899942j
2013-08-28 04:36:00 PST,+142384+0j,+2.77834e+06+900143j
2013-08-28 04:37:00 PST,+142384+0j,+2.77605e+06+899422j
2013-08-28 04:38:00 PST,+142384+0j,+2.77418e+06+898725j
2013-08-28 04:39:00 PST,+142384+0j,+2.77189e+06+898013j
2013-08-28 04:40:00 PST,+142384+0j,+2.76917e+06+897283j
2013-08-28 04:41:00 PST,+142384+0j,+2.76653e+06+896452j
2013-08-28 04:42:00 PST,+142384+0j,+2.76303e+06+895245j
2013-08-28 04:43:00 PST,+142384+0j,+2.75911e+06+894026j
2013-08-28 04:44:00 PST,+142384+0j,+2.75478e+06+892797j
2013-08-28 04:45:00 PST,+142384+0j,+2.75087e+06+891571j
2013-08-28 04:46:00 PST,+142384+0j,+2.74944e+06+891008j
2013-08-28 04:47:00 PST,+142384+0j,+2.75561e+06+892941j
2013-08-28 04:48:00 PST,+142384+0j,+2.76137e+06+894852j
2013-08-28 04:49:00 PST,+142384+0j,+2.76755e+06+896776j
2013-08-28 04:50:00 PST,+142384+0j,+2.77416e+06+898716j
2013-08-28 04:51:00 PST,+142384+0j,+2.77995e+06+900536j
2013-08-28 04:52:00 PST,+142384+0j,+2.78375e+06+901833j
2013-08-28 04:53:00 PST,+142384+0j,+2.78798e+06+903152j
2013-08-28 04:54:00 PST,+142384+0j,+2.79264e+06+904492j
2013-08-28 04:55:00 PST,+142384+0j,+2.79686e+06+905821j
2013-08-28 04:56:00 PST,+142384+0j,+2.8012e+06+907445j
2013-08-28 04:57:00 PST,+142384+0j,+2.79952e+06+906915j
2013-08-28 04:58:00 PST,+142384+0j,+2.79668e+06+905759j
2013-08-28 04:59:00 PST,+142384+0j,+2.795e+06+905236j
2013-08-28 05:00:00 PST,+142384+0j,+2.79447e+06+905342j
2013-08-28 05:01:00 PST,+142475+0j,+2.79377e+06+905326j
2013-08-28 05:02:00 PST,+142475+0j,+2.78767e+06+903153j
2013-08-28 05:03:00 PST,+142475+0j,+2.78273e+06+901609j
2013-08-28 05:04:00 PST,+142475+0j,+2.77736e+06+900051j
2013-08-28 05:05:00 PST,+142475+0j,+2.77243e+06+898503j
2013-08-28 05:06:00 PST,+142475+0j,+2.76944e+06+897457j
2013-08-28 05:07:00 PST,+142475+0j,+2.77471e+06+899112j
2013-08-28 05:08:00 PST,+142475+0j,+2.77956e+06+900739j
2013-08-28 05:09:00 PST,+142475+0j,+2.78484e+06+902385j
2013-08-28 05:10:00 PST,+142475+0j,+2.79055e+06+904051j
2013-08-28 05:11:00 PST,+142475+0j,+2.79488e+06+905416j
2013-08-28 05:12:00 PST,+142475+0j,+2.79287e+06+904895j
2013-08-28 05:13:00 PST,+142475+0j,+2.79129e+06+904393j
2013-08-28 05:14:00 PST,+142475+0j,+2.79014e+06+903921j
2013-08-28 05:15:00 PST,+142475+0j,+2.78854e+06+903428j
2013-08-28 05:16:00 PST,+142475+0j,+2.78682e+06+903003j
2013-08-28 05:17:00 PST,+142475+0j,+2.78763e+06+903250j
2013-08-28 05:18:00 PST,+142475+0j,+2.78886e+06+903522j
2013-08-28 05:19:00 PST,+142475+0j,+2.78966e+06+903778j
2013-08-28 05:20:00 PST,+142475+0j,+2.79003e+06+904007j
2013-08-28 05:21:00 PST,+142475+0j,+2.79114e+06+904349j
2013-08-28 05:22:00 PST,+142475+0j,+2.79518e+06+905497j
2013-08-28 05:23:00 PST,+142475+0j,+2.79877e+06+906632j
2013-08-28 05:24:00 PST,+142475+0j,+2.80194e+06+907730j
2013-08-28 05:25:00 PST,+142475+0j,+2.80555e+06+908855j
2013-08-28 05:26:00 PST,+142475+0j,+2.80945e+06+909962j
2013-08-28 05:27:00 PST,+142475+0j,+2.81151e+06+910617j
2013-08-28 05:28:00 PST,+142475+0j,+2.81314e+06+911235j
2013-08-28 05:29:00 PST,+142475+0j,+2.81521e+06+911880j
2013-08-28 05:30:00 PST,+142475+0j,+2.81773e+06+912558j
2013-08-28 05:31:00 PST,+142475+0j,+2.81984e+06+913229j
2013-08-28 05:32:00 PST,+142475+0j,+2.82206e+06+914029j
2013-08-28 05:33:00 PST,+142475+0j,+2.82472e+06+914860j
2013-08-28 05:34:00 PST,+142475+0j,+2.82783e+06+915726j
2013-08-28 05:35:00 PST,+142475+0j,+2.83049e+06+916568j
2013-08-28 05:36:00 PST,+142475+0j,+2.83197e+06+917137j
2013-08-28 05:37:00 PST,+142475+0j,+2.82367e+06+914520j
2013-08-28 05:38:00 PST,+142475+0j,+2.81579e+06+911949j
2013-08-28 05:39:00 PST,+142475+0j,+2.80746e+06+909341j
2013-08-28 05:40:00 PST,+142475+0j,+2.79869e+06+906715j
2013-08-28 05:41:00 PST,+142475+0j,+2.79104e+06+904311j
2013-08-28 05:42:00 PST,+142475+0j,+2.79582e+06+905699j
2013-08-28 05:43:00 PST,+142475+0j,+2.80017e+06+907070j
2013-08-28 05:44:00 PST,+142475+0j,+2.8041e+06+908405j
2013-08-28 05:45:00 PST,+142475+0j,+2.80846e+06+909767j
2013-08-28 05:46:00 PST,+142475+0j,+2.81315e+06+911124j
2013-08-28 05:47:00 PST,+142475+0j,+2.81474e+06+911628j
2013-08-28 05:48:00 PST,+142475+0j,+2.81589e+06+912095j
2013-08-28 05:49:00 PST,+142475+0j,+2.81748e+06+912589j
2013-08-28 05:50:00 PST,+142475+0j,+2.81952e+06+913119j
2013-08-28 05:51:00 PST,+142475+0j,+2.82116e+06+913643j
2013-08-28 05:52:00 PST,+142475+0j,+2.82499e+06+914949j
2013-08-28 05:53:00 PST,+142475+0j,+2.82927e+06+916287j
2013-08-28 05:54:00 PST,+142475+0j,+2.834e+06+917661j
2013-08-28 05:55:00 PST,+142475+0j,+2.83826e+06+919011j
2013-08-28 05:56:00 PST,+142475+0j,+2.84207e+06+920307j
2013-08-28 05:57:00 PST,+142475+0j,+2.84537e+06+921337j
2013-08-28 05:58:00 PST,+142475+0j,+2.84912e+06+922409j
2013-08-28 05:59:00 PST,+142475+0j,+2.85409e+06+924135j
2013-08-28 06:00:00 PST,+142475+0j,+2.85692e+06+925129j
2013-08-28 06:01:00 PST,+142737+0j,+2.86309e+06+927498j
2013-08-28 06:02:00 PST,+142737+0j,+2.86865e+06+929145j
2013-08-28 06:03:00 PST,+142737+0j,+2.87374e+06+930759j
2013-08-28 06:04:00 PST,+142737+0j,+2.87837e+06+932309j
2013-08-28 06:05:00 PST,+142737+0j,+2.88346e+06+933912j
2013-08-28 06:06:00 PST,+142737+0j,+2.88904e+06+935567j
2013-08-28 06:07:00 PST,+142737+0j,+2.88963e+06+935761j
2013-08-28 06:08:00 PST,+142737+0j,+2.88967e+06+935870j
2013-08-28 06:09:00 PST,+142737+0j,+2.89019e+06+936028j
2013-08-28 06:10:00 PST,+142737+0j,+2.89119e+06+936246j
2013-08-28 06:11:00 PST,+142737+0j,+2.8917e+06+936414j
2013-08-28 06:12:00 PST,+142737+0j,+2.89471e+06+937457j
2013-08-28 06:13:00 PST,+142737+0j,+2.89829e+06+938584j
2013-08-28 06:14:00 PST,+142737+0j,+2.90236e+06+939770j
2013-08-28 06:15:00 PST,+142737+0j,+2.90594e+06+940909j
2013-08-28 06:16:00 PST,+142737+0j,+2.90904e+06+941978j
2013-08-28 06:17:00 PST,+142737+0j,+2.91076e+06+942515j
2013-08-28 06:18:00 PST,+142737+0j,+2.91287e+06+943089j
2013-08-28 06:19:00 PST,+142737+0j,+2.91449e+06+943610j
2013-08-28 06:20:00 PST,+142737+0j,+2.91563e+06+944059j
2013-08-28 06:21:00 PST,+142737+0j,+2.91726e+06+944569j
